id;id_str;screen_name;location;description;url;followers_count;friends_count;listedcount;created_at;favourites_count;verified;statuses_count;lang;name;bot
x32456794;x1234725373222490112;mrshananto;Jakarta, Indonesia;"Eisenhower Fellow 2020 Global Program / Financial book and stand up comedy tour #UangPerempuan /
Financial Trainer @QM_Financial bookings 
WA: +628111500688";https://t.co/blAk9MdWjN;231094;1787;831;03/03/2020 06:20;3980;TRUE;197227;in;mrshananto;
x356014980;x1234725371225919488;zeldafakhriyah;;woman and child;;355;154;0;03/03/2020 06:20;29;FALSE;2992;in;zeldafakhriyah;
x1218173886396715009;x1234725370991120384;IndriyantiSapti;;Jadikanlah sabar dan shalat sebagai penolongmu;;148;380;0;03/03/2020 06:20;1331;FALSE;4741;in;IndriyantiSapti;
x1224217378784833537;x1234725370726760448;alf56_;;;https://t.co/O0MMiJkyX7;8;25;0;03/03/2020 06:20;561;FALSE;84;in;alf56_;
x899939854473023488;x1234725367752974336;qwertyiyp;NCT;——<U+0001D4BE> <U+0001D4BB><U+0001D4B6><U+0001D4C1><U+0001D4C1> <U+0001D4BB><U+0001D45C><U+0001D4C7> <U+0001D4CE><U+0001D45C><U+0001D4CA><U+0001D4C7> <U+0001D4C8><U+0001D4C2><U+0001D4BE><U+0001D4C1><U+0001D452> <U+0001D452><U+0001D4CB><U+0001D452><U+0001D4C7><U+0001D4CE> <U+0001D4C8><U+0001D4BE><U+0001D4C3><U+0001D454><U+0001D4C1><U+0001D452> <U+0001D4C9><U+0001D4BE><U+0001D4C2><U+0001D452> *•.¸<U+2661> {<U+C815><U+C7AC><U+D604>} <U+2661>¸.•* {<U+D574><U+CC2C>} {<U+C9C0><U+C131>} {<U+C720><U+D0C0>};;2168;2184;22;03/03/2020 06:20;19065;FALSE;38129;in;qwertyiyp;
x1182655863133294597;x1234725363089125376;fanjifajriawan;Majalengka, Indonesia;Hirup teh ngaco gini;;158;151;0;03/03/2020 06:20;169;FALSE;88;in;fanjifajriawan;
x2942137106;x1234725359964188672;luckylakik;west java;F...;;284;467;1;03/03/2020 06:20;283;FALSE;21959;in;luckylakik;
x1127936269437116416;x1234725357636349952;dodiwahyudifone;cibubur intinya di Cibubur :D;sedarhana bagiku sudah biasa;;1;1;0;03/03/2020 06:20;10;FALSE;50;in;dodiwahyudifone;
x2148657906;x1234725356956815365;lindalfenti;;;;47;79;0;03/03/2020 06:20;702;FALSE;233;in;lindalfenti;
x1212293337945821184;x1234725356826791936;budi57228319;;Sesuatu yang engga ribet smua harus dibawa santai;;0;5;0;03/03/2020 06:20;0;FALSE;2;in;budi57228319;
x558362417;x1234725353005826048;zaenalmutt___;;"arsenal fans.
bukan orang yang sudah selesai dengan dirinya sendiri.";;319;548;1;03/03/2020 06:20;280;FALSE;24486;in;zaenalmutt___;
x145127645;x1234725347406467072;siiemak;;Sport Psychology | part of @DonnaJCI_Gresik & @JCI_Gresik | bebas lepas bercerita di @omahsambat | Kun fayakun;;2242;631;6;03/03/2020 06:20;2037;FALSE;122141;in;siiemak;
x124171593;x1234725340653740032;tribunnews;Indonesia;"Twitter resmi https://t.co/rPOl9T6Yb5.
Download aplikasi Tribunnews untuk mendapatkan berita terkini https://t.co/XzdN5toanx…
Email: redaksi@tribunnews.com";https://t.co/GrHenLSgDH;886947;516;1147;03/03/2020 06:20;981;FALSE;631740;in;tribunnews;
x1061581056917164035;x1234725338241888256;bacotanfelkr;Jakarta Capital Region;https://t.co/nWkiypr10s OFFICIAL TWITTER INSTAGRAM : @fel.kr LINE@ : @felkr (pakai@) #jualandenganbanyakbacot i wanna be rich, seriously... call me kafel;https://t.co/2KShUuZ3Kv;9640;2095;5;03/03/2020 06:20;606;FALSE;21130;in;bacotanfelkr;
x1067360960;x1234725332848082944;TaufanAdi_;Bali - Indonesia;;https://t.co/PrBDjbPnD9;408;557;0;03/03/2020 06:20;574;FALSE;6323;in;TaufanAdi_;
x1138589481982840832;x1234725333032632322;anakbundaaku;;hanya seorang pembelajar;;187;423;0;03/03/2020 06:20;9674;FALSE;6976;in;anakbundaaku;
x58880688;x1234725324815880192;pikiran_rakyat;Bandung, Jawa Barat;"Lebih Tahu Jawa Barat
Kirimkan Foto/Video anda ke :
WA/Telegram : 08112355650
(Pikiran Rakyat)";https://t.co/gJsw8u2Z07;413234;15;617;03/03/2020 06:20;23;TRUE;262582;in;pikiran_rakyat;
x2991517213;x1234725325184987136;farahmagz;;Untuk Wanita dan Keluarga Indonesia.;https://t.co/esTqaEENnv;50349;515;38;03/03/2020 06:20;92;FALSE;129800;in;farahmagz;
x1667279162;x1234725320743239680;_abdulmufid_;Selatan Jakarta INDONESIA;Born in 1996.;;184;176;1;03/03/2020 06:20;33;FALSE;6090;in;_abdulmufid_;
x613480419;x1234725310358159360;Youkillme_kms;Kepler-186f;;;360;792;1;03/03/2020 06:20;1710;FALSE;8992;in;Youkillme_kms;
x609800598;x1234725308281942017;Morningtyas;IG/FB/G+/tumblr = morningtyas;Good Morning and Ganbatte EVERYDAY !!!\(*^<U+25BD>^*)/ . I L<U+2661>VE anime, manga, dorama, cosplay, JKT48, J-POP,, K-POP;https://t.co/NxkhUUkYZI;30650;6869;17;03/03/2020 06:20;0;FALSE;92987;in;Morningtyas;
x90699589;x1234725311306063872;ventvs_;Bumi;yang menunggu bio, tidak ada bio.;;437;241;0;03/03/2020 06:20;959;FALSE;15775;in;ventvs_;
x1220287576919048192;x1234725293929025541;MochHelmy6;;"Bismillaah Biidznillaah... Laa Ilaaha Illallooh Muhammadur Rosuulullooh...
Menjadi
Penonton di Negeri Dagelan +62
#detik-detikLENGSERnya";;32;104;0;03/03/2020 06:20;804;FALSE;406;in;MochHelmy6;
x727460983694716928;x1234725289143324673;JP_RadarBali;;;;573;119;4;03/03/2020 06:20;193;FALSE;40439;in;JP_RadarBali;
x130143042;x1234725287323004929;mirapdystr;;Iya aku sudah sarjana psikologi tapi sumpah aku gabisa baca pikiran kalian;;543;366;3;03/03/2020 06:20;217;FALSE;58474;in;mirapdystr;
x1217344331125673984;x1234725284978413568;Natasya_jessy;jakarta ;what we gonna do today;;429;400;0;03/03/2020 06:20;292;FALSE;311;in;Natasya_jessy;
x135795460;x1234725284273950721;detikfinance;Jakarta, Indonesia;"Akun resmi situs informasi ekonomi bisnis & finansial terkini
Contact: promosi@detik.com | redaksi@detikfinance.com";http://t.co/WtfefFtVcq;517956;16;1026;03/03/2020 06:20;1;FALSE;219486;in;detikfinance;
x1070043103044628480;x1234725274354376704;Zaenalalternat1;Indonesia;"•IN_dah sekali
•DO_ngeng tidurku
•NE_nek yang bercerita
•SIA_papun percaya
- INDONESIA <U+0001F1EE><U+0001F1E9> -";;2728;2747;0;03/03/2020 06:20;5566;FALSE;3084;in;Zaenalalternat1;
x1953517982;x1234725268599660545;apriIlman;knowhere;anak muda yg hidupnya gini gini aja;;71;163;0;03/03/2020 06:20;588;FALSE;524;in;apriIlman;
x51888757;x1234725265739091968;jeffreynayoan;ÜT: -6.18046,106.792131;radio announcer @traxfmjkt | mon - fri 4-8pm | penyedia jasa pemandu acara sekaligus pengisi suara buat video karya netijen.;;674;645;3;03/03/2020 06:20;335;FALSE;29511;in;jeffreynayoan;
x1163855361201229829;x1234725262949904387;DewatiRahmayani;;Human biasa-biasa aja.;https://t.co/xti1mUY8hI;195;66;0;03/03/2020 06:20;769;FALSE;1657;in;DewatiRahmayani;
x1125295680963006464;x1234725256150929408;Spider__matriX;<U+0001F198><U+FE0F>;"#GenkNKRÌ<U+0001F1EE><U+0001F1E9>
Bersama Kamu Dan Dia";;4992;3335;2;03/03/2020 06:20;56795;FALSE;55682;in;Spider__matriX;
x1222904413863337990;x1234725247359651840;Thelegacy619;DKI Jakarta, Indonesia;maaf jangan ada yg baper, akun ini cuma buat diri sendiri . . . <U+0001F92D>;;0;132;0;03/03/2020 06:20;10;FALSE;22;in;Thelegacy619;
x205533274;x1234725246004948996;galxxs;;Kris Wu parody;;27;56;0;03/03/2020 06:20;0;FALSE;80314;in;galxxs;
x3281265534;x1234725241290665984;HarianKalteng;Kalimantan Tengah, Indonesia;"Citizen Daily | Facebook & Instagram: @hariankalteng
#HarianKalteng #BeritaKalteng";;429;474;4;03/03/2020 06:20;0;FALSE;39205;in;HarianKalteng;
x1165209062780231680;x1234725241366007808;rifqiathallah_;;Jangan serius amat napa..;;8;7;0;03/03/2020 06:20;10;FALSE;12;in;rifqiathallah_;
x820477947500859392;x1234725236102139905;bbstv_official;Jakarta;"Official Twitter Account of BBS TV
YouTube Channel: BBS TV Official
Instagram: @bbstv_official";https://t.co/s0mc9OAzSX;36;24;0;03/03/2020 06:20;26;FALSE;137;in;bbstv_official;
x1053466294014492672;x1234725231953989633;plampanx;Deket depok ;Seek truth in a liar eye;;70;486;0;03/03/2020 06:20;17217;FALSE;1786;in;plampanx;
x4728980196;x1234725227080212480;Haluan_;Padang Barat, Indonesia;"Akun Resmi Harian Haluan

IG: harianhaluancom";https://t.co/2VYM22JOjB;1510;24;3;03/03/2020 06:20;125;FALSE;22762;in;Haluan_;
x4728980196;x1234725225683537922;Haluan_;Padang Barat, Indonesia;"Akun Resmi Harian Haluan

IG: harianhaluancom";https://t.co/2VYM22JOjB;1510;24;3;03/03/2020 06:20;125;FALSE;22762;in;Haluan_;
x490084254;x1234725214056894466;SayHeiYu;Dreamland;Meet Your Soulmate Here;http://t.co/fr1YSPU3vG;120097;4;103;03/03/2020 06:20;536;FALSE;366565;in;SayHeiYu;
x727460983694716928;x1234725213243236352;JP_RadarBali;;;;573;119;4;03/03/2020 06:20;193;FALSE;40439;in;JP_RadarBali;
x1004792961798770688;x1234725212412895233;matakalteng;Kalimantan Tengah;Berita dalam genggaman;https://t.co/tPEJO1DdvO;45;14;0;03/03/2020 06:20;1;FALSE;2148;in;matakalteng;
x2340155395;x1234725208692363264;suaradotcom;Jakarta Capital Region;Indonesian news portal, independent, impartial and most credible.;https://t.co/2XRDRrYJ2U;24334;31;104;03/03/2020 06:20;41;TRUE;382316;in;suaradotcom;
x2854396884;x1234725209678192647;apaandaxixi;;aw tea nya dong kak;;49;104;0;03/03/2020 06:20;1540;FALSE;621;in;apaandaxixi;
x2340155395;x1234725204984680448;suaradotcom;Jakarta Capital Region;Indonesian news portal, independent, impartial and most credible.;https://t.co/2XRDRrYJ2U;24334;31;104;03/03/2020 06:20;41;TRUE;382316;in;suaradotcom;
x2340155395;x1234725200073093120;suaradotcom;Jakarta Capital Region;Indonesian news portal, independent, impartial and most credible.;https://t.co/2XRDRrYJ2U;24334;31;104;03/03/2020 06:20;41;TRUE;382316;in;suaradotcom;
x1035059523466084352;x1234725197183217664;riorivaldi96;Indonesia;<U+0001F601><U+0001F60D><U+0001F61C>;;13;38;0;03/03/2020 06:20;0;FALSE;2095;in;riorivaldi96;
x1619528629;x1234725190728220672;KurioID;Indonesia;Kurio kurasi bacaan terbaik. Aplikasi baca berita. Downloadnya di https://t.co/ShafetK6jE;https://t.co/fsjQGRQDTz;7998;813;55;03/03/2020 06:20;1070;TRUE;20717;in;KurioID;
x1214361918225281024;x1234725167336546309;amm_irham;Denpasar Selatan, Indonesia;"Setiap doa yang mengalir, selalu di iringi dengan ikhtiar. Doa saja tidak cukup~
.
- 26022020 - <U+2763>";https://t.co/SA9xAkU4UR;15;48;0;03/03/2020 06:19;138;FALSE;86;in;amm_irham;
x170969018;x1234725164761243654;gnwnriyan;Jakarta Capital Region, Indone;Reds for lyfe;;270;253;1;03/03/2020 06:19;590;FALSE;9126;in;gnwnriyan;
x1216634267184164864;x1234725164513988608;FinansialkuNews;;;https://t.co/P77O53Cu7G;19;87;0;03/03/2020 06:19;95;FALSE;48;in;FinansialkuNews;
x306914397;x1234725163091910656;Zizou_Zidane05;Palembang;:) <U+0641><U+064E><U+0625><U+0650><U+0646><U+064E><U+0651> <U+0645><U+064E><U+0639><U+064E> <U+0627><U+0644><U+0652><U+0639><U+064F><U+0633><U+0652><U+0631><U+0650> <U+064A><U+064F><U+0633><U+0652><U+0631><U+064B><U+0627>;http://t.co/FOxoemN9m7;216;178;1;03/03/2020 06:19;403;FALSE;18252;in;Zizou_Zidane05;
x285384484;x1234725146876874753;adnanfajr;Jakarta Capital Region;;https://t.co/h2xGzvUaxm;463;447;4;03/03/2020 06:19;344;FALSE;12532;in;adnanfajr;
x79606389;x1234725138815283200;rbrtpndjtn;Banten, Indonesia;a lone wolf.;;649;488;3;03/03/2020 06:19;1172;FALSE;21622;in;rbrtpndjtn;
x18129942;x1234725129449435136;tempodotco;Indonesia;Official Twitter account of Tempo Media Group. Follow us for breaking news, current events, special reports, and something more from https://t.co/X6ONLydjhj;;1713520;25;3110;03/03/2020 06:19;168;TRUE;784649;in;tempodotco;
x1089469391375282176;x1234725112630235141;1m2m5;;;;1105;1303;0;03/03/2020 06:19;24099;FALSE;6012;in;1m2m5;
x822554676;x1234725110067560450;TVRINasional;Senayan, Jakarta 10270;Akun Twitter resmi TVRI Siaran Nasional | IG @tvrinasional | Fanpage TVRINasional | YouTube Channel TVRI Nasional;https://t.co/oCjbHkQekA;104578;476;180;03/03/2020 06:19;12037;TRUE;35746;in;TVRINasional;
x1146647340159098880;x1234725107626467328;YohanesPatty2;Kalimantan Barat, Indonesia;"Dayak Keninjal Kubin Kebahan<U+0001F64F>
<U+0001F1EE><U+0001F1E9>Anda Sopan kami segan, anda Lancang kami garang<U+0001F1EE><U+0001F1E9><U+0001F1EE><U+0001F1E9><U+0001F1EE><U+0001F1E9><U+0001F1EE><U+0001F1E9>";;5728;5549;1;03/03/2020 06:19;45989;FALSE;20554;in;YohanesPatty2;
x154102750;x1234725103482462209;Beritasatu;Jakarta;BeritaSatu Media Group: https://t.co/2sdBXPwSq5 dan Beritasatu TV.;;617515;179;1497;03/03/2020 06:19;15;TRUE;803420;in;Beritasatu;
x86218391;x1234725105156050944;ratjunn;Perth, Western Australia;I died a little bit inside;;6890;554;20;03/03/2020 06:19;296;FALSE;143749;in;ratjunn;
x96327828;x1234725101259505664;MuTz_mUaCh03;S 6<U+FFFD> 23' 0'' / E 106<U+FFFD> 56' 0'';In the name of Jesus, nothing is impossible !!!proud to be a daughter of Jesus;;189;110;1;03/03/2020 06:19;37;FALSE;10013;in;MuTz_mUaCh03;
x626173385;x1234725099502067712;ihsanfajrs;;;;301;139;0;03/03/2020 06:19;18;FALSE;5014;in;ihsanfajrs;
x1211609755589824512;x1234725096817741824;TOLEransiagama;Cibinong, Indonesia;tirta sah dari sasana;;5;31;0;03/03/2020 06:19;597;FALSE;60;in;TOLEransiagama;
x1199300873605660672;x1234725090350133248;01Hariyan;;"Ya Allohhhhhhh,
berikan sahabat yg mengerti hamba.
<U+0001F1F2><U+0001F1E8><U+0001F441><U+FE0F><U+270D><U+FE0F><U+0001F1F2><U+0001F1E8>
kebodohanku membawaku jadi KADRUN PEKOK.";;1918;1315;0;03/03/2020 06:19;16637;FALSE;13025;in;01Hariyan;
x110085671;x1234725090312384512;Agielran;;Outsider // TRasH STuFF;https://t.co/O3On9BmICF;161;121;0;03/03/2020 06:19;25;FALSE;16011;in;Agielran;
x248044988;x1234725088597028865;SinthaS5;Indonesia;Raise your words, not your voice. It is rain that grows flowers, not thunder. - Rumi;;13686;485;2;03/03/2020 06:19;31231;FALSE;12213;in;SinthaS5;
x923355130799407104;x1234725088039059457;mozaputrirf;Indonesia;ARMY. VET. Veni Vidi Vici-Amor Fati.;;30;172;0;03/03/2020 06:19;6161;FALSE;5356;in;mozaputrirf;
x1213688227518808064;x1234725085233041409;2020Cinta;;;;1773;1425;1;03/03/2020 06:19;1682;FALSE;1948;in;2020Cinta;
x1492079136;x1234725084260028416;Kasayanto_;INDONESIA;Ayo Lebih Baik ...;;2017;640;4;03/03/2020 06:19;4590;FALSE;14047;in;Kasayanto_;
x2576587609;x1234725075946889216;jokoselong;Selalu di persimpangan;Jubir dadakan Jokowi sekaligus tukang keluyuran yang tahu jalan pulang. Brekekekekekekekekekek;;1770;164;11;03/03/2020 06:19;4298;FALSE;199415;in;jokoselong;
x125288491;x1234725075229773824;antar_kabar;Indonesia;"Penghimpun kabar dari berbagai sumber
Akurat, Berimbang Dan Mendalam 
iklan/pengembangan dibutuhkan/ada hoax dari kami? Lapor: mediainformasi1@gmail.com";https://t.co/FNNgbAvvsF;1129;2205;44;03/03/2020 06:19;156;FALSE;1963944;in;antar_kabar;
x780335723329171456;x1234725075988824064;asber_93;;;;328;666;0;03/03/2020 06:19;2255;FALSE;1268;in;asber_93;
x388190238;x1234725064274112512;idntimes;;Official Account IDN Times. A multi-platform media company for Millennials and Gen Z in Indonesia | Email: redaksi@idntimes.com;https://t.co/wleUWiyuK3;393879;263;273;03/03/2020 06:19;1813;TRUE;175918;in;idntimes;
x811897280563290112;x1234725066178318339;KoranBUMN;DKI Jakarta, Indonesia;"BUMN sebagai Agent of Development yang besar, kuat dan lincah
koranbumn@gmail.com";;528;410;1;03/03/2020 06:19;4;FALSE;24649;in;KoranBUMN;
x251005137;x1234725060427993088;akbarzahirr;San Jose, CA;<U+0001F1EE><U+0001F1E9><U+0001F1FA><U+0001F1F8>;https://t.co/6FYVG42K0Z;384;408;0;03/03/2020 06:19;2174;FALSE;21503;in;akbarzahirr;
x3317569027;x1234725060964835333;escendoldawet_;Indonesia;Tak kenal maka yaudah sih~;;801;1086;0;03/03/2020 06:19;1178;FALSE;8842;in;escendoldawet_;
x1158355239809900550;x1234725055101145088;jiiwwww;Indonesia;Saya bucin, terima kasih.;;12;26;0;03/03/2020 06:19;163;FALSE;436;in;jiiwwww;
x1145555701428707328;x1234725054702739457;kyutidea;;aww malu..;;134;219;0;03/03/2020 06:19;2284;FALSE;651;in;kyutidea;
x388190238;x1234725046691590146;idntimes;;Official Account IDN Times. A multi-platform media company for Millennials and Gen Z in Indonesia | Email: redaksi@idntimes.com;https://t.co/wleUWiyuK3;393879;263;273;03/03/2020 06:19;1813;TRUE;175918;in;idntimes;
x269092033;x1234725036553953282;chasheenta;DKI Jakarta, Indonesia;"*People Development Spesialist|PT. SM
*Owner ChaShop
*<U+2665><U+FE0F> Music
*Hobby Makan, Harapan Tetap Langsing";;320;318;2;03/03/2020 06:19;467;FALSE;13083;in;chasheenta;
x961459367668154368;x1234725030182957056;Denmas_taka;Kota Palembang, Sumatera Selat;tak perduli setajam apa kata kejelianmu menghujatku... kepahamanku adalah engkau pernah menjadi bagaian yg baik dari diriku ||;;1713;2293;0;03/03/2020 06:19;2303;FALSE;1798;in;Denmas_taka;
x111178995;x1234725026085117953;VemaleDotcom;AXA Tower Building - Jakarta;Vibrant Vivacious Female - The Official Account of Indonesia Biggest Women Site;https://t.co/G35BMII7go;46024;477;91;03/03/2020 06:19;1181;TRUE;169192;in;VemaleDotcom;
x155457395;x1234725022620512256;dedenovinda;;;;873;517;2;03/03/2020 06:19;131;FALSE;13306;in;dedenovinda;
x124390203;x1234725018241601536;beritaKBR;Jakarta, Indonesia;Inspiratif, Tepercaya | Podcast: https://t.co/WponLLoVIR | Live streaming & web: https://t.co/LAXaylA5kM | SMS/WA: 0812 118 8181 | Bebas pulsa: 0800 140 3131;;137258;7;522;03/03/2020 06:19;79;FALSE;211191;in;beritaKBR;
x1049883434;x1234725015087546368;Yuni501;Kota Medan, Sumatera Utara;"JYP STAN SINCE 2008. congratulations you make me feel special when you call my name even if i’m icy but it’s like victory song.

<U+0001F44C><U+0001F3FB>";;8326;938;40;03/03/2020 06:19;2925;FALSE;252247;in;Yuni501;
x46590150;x1234725014856818688;wahyuacum;ÜT: -6.241052,106.846601;a.k.a Gilavinyl;https://t.co/Yg995VDu1X;4377;826;28;03/03/2020 06:19;235;FALSE;13073;in;wahyuacum;
x771273253;x1234725008200462336;devinarsp;;be groovy or leave;https://t.co/FIZfSDunco;1484;98;2;03/03/2020 06:19;3793;FALSE;13236;in;devinarsp;
x2284802828;x1234725003226046464;pbhushan1;New Delhi, India;"Public Interest Lawyer and Activist; 
Do and say what is just fair and in public interest, regardless of immediate fallout";;1514766;47;684;03/03/2020 06:19;62;TRUE;10166;in;pbhushan1;
x261739577;x1234725001737072642;AdithyaArifin;;Sedang makan;;314;277;1;03/03/2020 06:19;451;FALSE;9791;in;AdithyaArifin;
x2326749636;x1234724992010424320;abdoel077;;;;39;490;0;03/03/2020 06:19;61;FALSE;203;in;abdoel077;
x3461796973;x1234724986637574145;rofiudinmtaufiq;Kota Surabaya, Jawa Timur;;;706;836;0;03/03/2020 06:19;3998;FALSE;5218;in;rofiudinmtaufiq;
x126369215;x1234724986457337856;Moestopo_Radio;Jl. Hanglekir 1/8 Lt 5, JakPus;"Radio Community from University of Moestopo
Contact Person
- Arafa( Line: esafardaniarafa/085888748780)";https://t.co/xL100TvuGR;1599;196;11;03/03/2020 06:19;74;FALSE;20027;in;Moestopo_Radio;
x1033339128736149504;x1234724981025587200;nollway;Indonesia;Who?;;446;429;0;03/03/2020 06:19;126;FALSE;2421;in;nollway;
x1580557158;x1234724977695494146;wartakita_id;Indonesia;Akun Twitter resmi wartakita.id portal jurnalis warga dan netizen | redaksi.wartakita@gmail.com | relasi.wartakita@gmail.com;https://t.co/YIZKpZGdie;1059;154;10;03/03/2020 06:19;94;FALSE;5283;in;wartakita_id;
x1140923112734593024;x1234724977540136960;Raden_Cakra9;Indonesia;Binneka Tunggal Ika • NKRI Harga Mati.;;3386;3494;0;03/03/2020 06:19;8344;FALSE;4504;in;Raden_Cakra9;
x1184016654860075008;x1234724973169655808;Handoko75161314;Denpasar Bali;Bekerja adalah kegembiaraan dan sukacita;;1040;1159;0;03/03/2020 06:19;1179;FALSE;2574;in;Handoko75161314;
x211777029;x1234724957533270018;Enny_as_VIP;DKI Jakarta, Indonesia;"<U+0001F495>  Music, Food, Nature, Drama, Sleep, Dream
<U+0001F619>  4B :: BIGBANG , BoGum , BTS , BlackPink";https://t.co/A3xGiFhLDP;472;353;4;03/03/2020 06:19;705;FALSE;16226;in;Enny_as_VIP;
x810548022;x1234724950155517952;Katrina__SO9;;;;3436;829;2;03/03/2020 06:19;5163;FALSE;4844;in;Katrina__SO9;
x528661109;x1234724937144733697;IndraFebriandy;62;Iya betul, aku emang gitu.;;475;191;1;03/03/2020 06:18;227;FALSE;17254;in;IndraFebriandy;
x124171593;x1234724914550185984;tribunnews;Indonesia;"Twitter resmi https://t.co/rPOl9T6Yb5.
Download aplikasi Tribunnews untuk mendapatkan berita terkini https://t.co/XzdN5toanx…
Email: redaksi@tribunnews.com";https://t.co/GrHenLSgDH;886947;516;1147;03/03/2020 06:18;981;FALSE;631740;in;tribunnews;
x1211443304;x1234724909890166784;NKRI_Nomor_1;Bumi;#NoPlaceForJIL,PKI,JIN,SYI'AH BESERTA ANTEK-ANTEKNYA | BENTENG TERAKHIR NKRI ADA PADA TNI & UMAT ISLAM;;2817;247;7;03/03/2020 06:18;671;FALSE;69190;in;NKRI_Nomor_1;
x1067688659057549312;x1234724909097590784;BitchyNoona;;"MULTIFANDOM TEAM! DON'T EXPECT TO MUCH ABOUT HOW LOYAL ME TO BIAS.
CAUSE FOR ME KPOP JUST FOR FUN <U+263A>";;61;73;0;03/03/2020 06:18;6327;FALSE;5500;in;BitchyNoona;
x368709518;x1234724890361679872;R21_Zoldyck;Depok, Indonesia;"Programmer, SEO Optimizer, and Blogger
Github: https://t.co/lAAfX5hi43
Fb: https://t.co/Pi5YwqQg2X
Instagram: https://t.co/CDEQV0Psjm";https://t.co/l4nVpiwni5;1305;109;3;03/03/2020 06:18;13;FALSE;7862;in;R21_Zoldyck;
x62457216;x1234724880735600640;Riefuya;atlantis;Just only you.;;295;190;0;03/03/2020 06:18;211;FALSE;6094;in;Riefuya;
x80006139;x1234724877350756353;miamulyas;;A full time wife of @daraprayoga_ • mother of baby twinio #Jiovelyn & #Kiovelyn;;12744;338;11;03/03/2020 06:18;245;FALSE;76669;in;miamulyas;
x1159524092585754625;x1234724865065619456;SahlanAmin4;;DSAS;;758;1199;0;03/03/2020 06:18;22997;FALSE;19075;in;SahlanAmin4;
x1188468600538951680;x1234724852835110912;majaspleonasme;;Smol Asian potat;https://t.co/2vVYeZN7X7;52;64;2;03/03/2020 06:18;415;FALSE;2474;in;majaspleonasme;
x54172845;x1234724850587045888;prasetyoh;Surabaya, Indonesia;Tech, gadgets and nasi goreng enthusiast. Part of @nokianesia @dnk_id. <U+2709><U+FE0F>: pras@outlook.com;https://t.co/yO6gyxHkul;3986;369;51;03/03/2020 06:18;3088;TRUE;141278;in;prasetyoh;
x1041033858420957184;x1234724852809887744;AbbasNasiruddin;Indonesia;basa-basi;;253;259;0;03/03/2020 06:18;763;FALSE;6705;in;AbbasNasiruddin;
x2681594582;x1234724845918666752;LambeyNyengir;Provinsi Pasundan;Hamba ALLOH SWT • BDO-BGR • MJLYA • BOBOTOH • Hoream mah tinggal Unfollow da teu nitah nga follow • Akun sagala di omongkeun •;;3453;427;7;03/03/2020 06:18;1480;FALSE;44439;in;LambeyNyengir;
x822963800;x1234724842764558342;BayuIsa;Area 51;who am i?;;88;235;0;03/03/2020 06:18;3084;FALSE;2886;in;BayuIsa;
x860225498;x1234724839153266688;weez_hade;Somewhere over the rainbow;"~follow at your own risk~

80% ngetroll 20% sarkas";;300;257;2;03/03/2020 06:18;2134;FALSE;5255;in;weez_hade;
x3161583918;x1234724834896011264;nisaaulia66;;;;121;297;0;03/03/2020 06:18;1714;FALSE;10882;in;nisaaulia66;
x759692754985242625;x1234724829837660160;kumparan;Jakarta Capital Region;Nonton Bola Gratis di Inggris? <U+2B07><U+FE0F><U+2B07><U+FE0F><U+2B07><U+FE0F>;https://t.co/0VJAnibmcx;335739;2;557;03/03/2020 06:18;180;TRUE;372336;in;kumparan;
x185921311;x1234724831217602563;miegorengsate;IDN;recreational purpose only;;313;404;0;03/03/2020 06:18;1336;FALSE;29466;in;miegorengsate;
x1144619151777906688;x1234724829497974784;Apriliaadiniww;;Jesus<U+0001F499>;;92;107;0;03/03/2020 06:18;1739;FALSE;1343;in;Apriliaadiniww;
x759692754985242625;x1234724826591330305;kumparan;Jakarta Capital Region;Nonton Bola Gratis di Inggris? <U+2B07><U+FE0F><U+2B07><U+FE0F><U+2B07><U+FE0F>;https://t.co/0VJAnibmcx;335739;2;557;03/03/2020 06:18;180;TRUE;372336;in;kumparan;
x759692754985242625;x1234724825538498561;kumparan;Jakarta Capital Region;Nonton Bola Gratis di Inggris? <U+2B07><U+FE0F><U+2B07><U+FE0F><U+2B07><U+FE0F>;https://t.co/0VJAnibmcx;335739;2;557;03/03/2020 06:18;180;TRUE;372336;in;kumparan;
x759692754985242625;x1234724828722024448;kumparan;Jakarta Capital Region;Nonton Bola Gratis di Inggris? <U+2B07><U+FE0F><U+2B07><U+FE0F><U+2B07><U+FE0F>;https://t.co/0VJAnibmcx;335739;2;557;03/03/2020 06:18;180;TRUE;372336;in;kumparan;
x1090112460;x1234724826402541569;jurnascom;Indonesia;Official Twitter of https://t.co/nl29Fjdvz3 | News and Life Style | redaksi@jurnas.com;https://t.co/nl29Fjdvz3;24372;0;41;03/03/2020 06:18;66;FALSE;45828;in;jurnascom;
x2281550395;x1234724827530813440;katakinidotcom;Indonesia;News Online: Kabar Faktual Sehari-Hari. Kirim tulisan ke redkatakini@gmail.com;http://t.co/pdzQzWOWns;572;0;1;03/03/2020 06:18;110;FALSE;21330;in;katakinidotcom;
x341925577;x1234724824703885314;VIVA_log;;Official channel for Bloggers of https://t.co/JNYbfdcHaU. Share your Blog. Boost your traffic. Visit our site on hhttps://www.viva.co.id/blog;http://t.co/vnAw8SFPGO;21736;26;80;03/03/2020 06:18;54;FALSE;157383;in;VIVA_log;
