purchases;credit_limit
374.63;1600
4063.49;1600
45.6;1600
530.5;1600
542.7;1600
56.38;1600
66.2;1600
674.57;1600
716.98;1600
80.06;1600
92.02;1600
962.12;1600
0;1700
0;1700
0;1700
0;1700
0;1700
0;1700
0;1700
0;1700
0;1700
0;1700
0;1700
0;1700
0;1700
0;1700
0;1700
0;1700
0;1700
0;1700
0;1700
0;1700
70;1700
100;1700
102;1700
129;1700
222;1700
428;1700
540;1700
900;1700
1000;1700
1176;1700
1036.68;1700
109.74;1700
112.56;1700
119.28;1700
1283.16;1700
1305.72;1700
1309.72;1700
1344.87;1700
1363.69;1700
14.98;1700
1517.56;1700
1518.26;1700
153.89;1700
1534.71;1700
1572.42;1700
158.45;1700
184.23;1700
2110.98;1700
2186.22;1700
221.61;1700
221.72;1700
224.4;1700
234.98;1700
2400.37;1700
2448.6;1700
247.66;1700
261.89;1700
2707.46;1700
272.28;1700
286.19;1700
288.47;1700
298.51;1700
343.5;1700
375.24;1700
375.92;1700
393.71;1700
421.71;1700
45.65;1700
45.65;1700
452.07;1700
455.76;1700
468.6;1700
48.22;1700
5065.83;1700
518.23;1700
5497.04;1700
568.81;1700
585.39;1700
59.66;1700
614.53;1700
618.75;1700
62.53;1700
6661.25;1700
673.8;1700
720.11;1700
73.5;1700
795.54;1700
806.64;1700
845.51;1700
904.3;1700
215;1750
40.13;1750
794.52;1750
0;1800
0;1800
0;1800
0;1800
0;1800
0;1800
0;1800
0;1800
0;1800
0;1800
0;1800
0;1800
0;1800
0;1800
0;1800
0;1800
0;1800
0;1800
0;1800
0;1800
0;1800
0;1800
0;1800
0;1800
0;1800
0;1800
0;1800
0;1800
0;1800
0;1800
0;1800
0;1800
0;1800
0;1800
0;1800
0;1800
0;1800
0;1800
0;1800
0;1800
0;1800
0;1800
0;1800
0;1800
0;1800
0;1800
0;1800
0;1800
0;1800
0;1800
0;1800
0;1800
0;1800
0;1800
0;1800
0;1800
0;1800
0;1800
0;1800
0;1800
0;1800
0;1800
0;1800
0;1800
0;1800
35;1800
60;1800
90;1800
98;1800
119;1800
125;1800
150;1800
150;1800
150;1800
160;1800
167;1800
250;1800
250;1800
252;1800
280;1800
324;1800
330;1800
361;1800
450;1800
453;1800
540;1800
641;1800
699;1800
1115;1800
1115;1800
1365;1800
1622;1800
1770;1800
1839;1800
2196;1800
1004.98;1800
1056.64;1800
1062.94;1800
1090.69;1800
1104.65;1800
1118.91;1800
112.57;1800
1244.37;1800
1266.03;1800
1270.32;1800
1280.58;1800
1283.36;1800
1296.2;1800
1296.47;1800
1333.28;1800
1384.79;1800
1389.28;1800
1440.48;1800
145.94;1800
1455.97;1800
1486.31;1800
157.61;1800
162.04;1800
1671.6;1800
1674.16;1800
1676.78;1800
1678.69;1800
1699.87;1800
1757.91;1800
181.63;1800
1823.56;1800
1856.64;1800
1857.17;1800
1916.04;1800
1943.1;1800
1949.62;1800
1956.43;1800
1971.9;1800
2078.56;1800
209.1;1800
219.07;1800
224.81;1800
2260.29;1800
2280.58;1800
229.94;1800
232.45;1800
235.4;1800
24.64;1800
243.36;1800
245.85;1800
2599.42;1800
2601.6;1800
2617.85;1800
27.42;1800
276.72;1800
29.99;1800
299.83;1800
312.66;1800
313.03;1800
317.4;1800
32.25;1800
329.47;1800
329.9;1800
346.3;1800
368.91;1800
3782.09;1800
383.45;1800
39.58;1800
412.33;1800
43.25;1800
435.14;1800
436.3;1800
437.52;1800
438.83;1800
449.18;1800
45.65;1800
45.65;1800
46.67;1800
462.7;1800
473.62;1800
528.06;1800
541.75;1800
555.71;1800
562.01;1800
562.42;1800
599.55;1800
602.07;1800
62.36;1800
622.03;1800
624.46;1800
645.32;1800
661.49;1800
689.93;1800
696.63;1800
710.19;1800
719.76;1800
73.8;1800
74.98;1800
81.1;1800
815.9;1800
824.77;1800
875.14;1800
886.37;1800
892.19;1800
892.3;1800
918.67;1800
96.75;1800
1810;1850
1045.84;1850
1887.64;1850
0;1900
616;1900
1169;1900
1225;1900
115.91;1900
1163.49;1900
147.96;1900
1682.36;1900
178.8;1900
2321.87;1900
47.05;1900
5055.77;1900
548.01;1900
862.95;1900
9.9;1900
93.6;1900
958.93;1900
972.38;1900
0;1950
0;1950
0;1950
0;1950
0;1950
0;1950
0;1950
0;1950
0;1950
39;1950
177;1950
349;1950
126.2;1950
197.7;1950
26.12;1950
261.12;1950
301.1;1950
382.5;1950
39.83;1950
480.02;1950
505.48;1950
796.9;1950
80.3;1950
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
0;2000
20;2000
45;2000
55;2000
60;2000
69;2000
70;2000
84;2000
100;2000
114;2000
150;2000
156;2000
191;2000
195;2000
200;2000
200;2000
200;2000
202;2000
220;2000
240;2000
250;2000
252;2000
300;2000
302;2000
339;2000
360;2000
390;2000
412;2000
413;2000
425;2000
479;2000
550;2000
564;2000
593;2000
678;2000
735;2000
750;2000
755;2000
765;2000
960;2000
965;2000
1080;2000
1164;2000
1224;2000
1600;2000
1695;2000
2000;2000
2000;2000
2616;2000
3000;2000
1002.4;2000
1007.4;2000
1013.5;2000
1021.13;2000
1027.28;2000
1029.94;2000
1042.4;2000
1052.28;2000
1067.28;2000
1105.89;2000
1146.37;2000
1151.64;2000
1155.4;2000
1158.02;2000
1160.09;2000
1175.88;2000
118.2;2000
118.7;2000
1192.18;2000
1208.28;2000
1219.39;2000
1233.28;2000
1235.39;2000
1242.55;2000
1270.59;2000
129.05;2000
1330.62;2000
1340.83;2000
1346.28;2000
1364.99;2000
1366.3;2000
137.7;2000
1432.66;2000
1437.38;2000
1446.48;2000
1488.8;2000
1492.18;2000
1507.26;2000
151.69;2000
1515.73;2000
1534.12;2000
1553.04;2000
1584.49;2000
1591.48;2000
161.5;2000
164.9;2000
1651.12;2000
170.02;2000
1738.48;2000
176.68;2000
1767.61;2000
1837.15;2000
184.27;2000
186.33;2000
1864.5;2000
187.32;2000
187.5;2000
19.75;2000
1909.13;2000
191.98;2000
192.23;2000
192.96;2000
193.14;2000
1936.01;2000
1937.7;2000
1949.73;2000
199.96;2000
203.08;2000
206.69;2000
209.4;2000
2092.44;2000
210.09;2000
212.64;2000
213.95;2000
219.97;2000
220.62;2000
220.69;2000
2219.39;2000
223.6;2000
2234.02;2000
229.92;2000
23.21;2000
233.54;2000
234.58;2000
2341.08;2000
235.9;2000
2371.92;2000
242.24;2000
2476.3;2000
2477.68;2000
2514.89;2000
256.5;2000
258.49;2000
258.9;2000
262.44;2000
265.92;2000
266.68;2000
266.71;2000
269.34;2000
269.75;2000
269.85;2000
27.89;2000
271.56;2000
2723.47;2000
2763.84;2000
2783.03;2000
281.3;2000
283.8;2000
2883.58;2000
290.5;2000
290.6;2000
291.62;2000
292.5;2000
293.26;2000
308.22;2000
3081.69;2000
309.25;2000
31.66;2000
312.1;2000
313.36;2000
316.2;2000
32.22;2000
3237.47;2000
329.96;2000
3302.01;2000
333.54;2000
34.52;2000
342.74;2000
343.56;2000
35.94;2000
35.97;2000
358.7;2000
3597.02;2000
362.48;2000
363.18;2000
366.6;2000
367.17;2000
371.16;2000
378.58;2000
385.7;2000
387.68;2000
397.44;2000
398.64;2000
405.75;2000
41.2;2000
417.7;2000
417.72;2000
417.96;2000
420.6;2000
421.2;2000
423.7;2000
433.32;2000
442.04;2000
449.4;2000
453.24;2000
458.47;2000
4606.71;2000
462.78;2000
467.4;2000
469.89;2000
476.16;2000
478.99;2000
483.4;2000
486.27;2000
493.85;2000
495.43;2000
50.37;2000
501.88;2000
512.35;2000
515.42;2000
520.65;2000
523.15;2000
527.88;2000
528.08;2000
528.65;2000
538.85;2000
54.45;2000
544.76;2000
545.88;2000
554.65;2000
568.5;2000
573.02;2000
578.19;2000
58.4;2000
582.94;2000
583.2;2000
59.34;2000
596.64;2000
596.64;2000
598.5;2000
609.16;2000
610.47;2000
612.23;2000
616.95;2000
629.78;2000
63.62;2000
63.7;2000
632.3;2000
64.12;2000
648.24;2000
650.04;2000
657.05;2000
658.87;2000
66.25;2000
660.61;2000
673.74;2000
675.69;2000
678.94;2000
682.64;2000
69.9;2000
690.4;2000
696.78;2000
709.01;2000
71.4;2000
71.65;2000
73.8;2000
737.67;2000
74.4;2000
757.49;2000
778.33;2000
785.76;2000
794.53;2000
80.75;2000
803.57;2000
8053.95;2000
82.04;2000
83.31;2000
832.67;2000
832.68;2000
84.99;2000
853.3;2000
86.4;2000
86.7;2000
865.27;2000
87.67;2000
887.3;2000
888.96;2000
89.66;2000
952.8;2000
973.5;2000
660.02;2050
0;2100
0;2100
0;2100
0;2100
0;2100
0;2100
0;2100
0;2100
0;2100
120;2100
1060;2100
1081.23;2100
126.57;2100
1286.34;2100
2011.81;2100
224.4;2100
29.29;2100
3181.47;2100
397.06;2100
442.76;2100
470.17;2100
491.43;2100
554.85;2100
571.91;2100
743.38;2100
892.4;2100
94.53;2100
963.21;2100
1176;2150
1639.92;2150
418.56;2150
0;2200
0;2200
0;2200
0;2200
149;2200
565;2200
1500;2200
1027.01;2200
1056.33;2200
1110.42;2200
1344.85;2200
140.4;2200
194.57;2200
2629.96;2200
4.8;2200
405.61;2200
639.56;2200
843.03;2200
942.22;2200
0;2250
1372.81;2250
699.96;2250
713.9;2250
0;2300
0;2300
0;2300
60;2300
2562;2300
167.08;2300
259.13;2300
263.04;2300
3296.52;2300
435.72;2300
436.2;2300
4527.64;2300
720.48;2300
766.61;2300
856.44;2300
3816;2350
0;2400
0;2400
0;2400
0;2400
0;2400
0;2400
0;2400
0;2400
437;2400
654;2400
1382.57;2400
1447.01;2400
1681.1;2400
213.34;2400
271.68;2400
3028.94;2400
325.95;2400
33.44;2400
381.1;2400
405.6;2400
478.28;2400
635.02;2400
666.98;2400
673.8;2400
85.8;2400
969.56;2400
983.77;2400
0;2450
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
0;2500
2;2500
25;2500
29;2500
35;2500
37;2500
40;2500
50;2500
56;2500
60;2500
65;2500
70;2500
75;2500
75;2500
83;2500
90;2500
95;2500
99;2500
113;2500
120;2500
125;2500
132;2500
147;2500
150;2500
155;2500
181;2500
184;2500
185;2500
201;2500
207;2500
249;2500
252;2500
280;2500
300;2500
320;2500
320;2500
320;2500
329;2500
332;2500
337;2500
340;2500
360;2500
369;2500
375;2500
426;2500
496;2500
504;2500
519;2500
525;2500
550;2500
588;2500
588;2500
590;2500
590;2500
600;2500
609;2500
612;2500
630;2500
650;2500
667;2500
670;2500
678;2500
680;2500
750;2500
752;2500
816;2500
825;2500
1000;2500
1057;2500
1105;2500
1200;2500
1267;2500
1273;2500
1456;2500
1631;2500
2190;2500
2460;2500
2675;2500
3150;2500
3200;2500
1003.66;2500
1004.9;2500
1007.45;2500
1013.61;2500
1020.53;2500
1027.92;2500
103.27;2500
103.68;2500
103.91;2500
1036.76;2500
1040.74;2500
1041.5;2500
1045.76;2500
1059.59;2500
106.47;2500
106.98;2500
107.41;2500
1071.8;2500
109.44;2500
1105.74;2500
1105.92;2500
1106.4;2500
1111.12;2500
1124.88;2500
113.25;2500
1130.6;2500
1132.36;2500
1137.55;2500
116.97;2500
1167.39;2500
117.62;2500
118.16;2500
1185.3;2500
12.4;2500
120.09;2500
1202.5;2500
1207.3;2500
1212.66;2500
1215.64;2500
123.75;2500
1256.49;2500
1259.93;2500
1277.5;2500
1294.42;2500
1294.97;2500
130.26;2500
1310.2;2500
1310.84;2500
1311.8;2500
1317.34;2500
133.2;2500
133.35;2500
133.39;2500
133.45;2500
1351.68;2500
1352.1;2500
136.72;2500
136.92;2500
1369.72;2500
1370.19;2500
1377.72;2500
1378.92;2500
1381.14;2500
140.4;2500
1403.42;2500
1410.35;2500
142.52;2500
1428.89;2500
143.73;2500
1462.38;2500
1476.19;2500
1477.42;2500
150.48;2500
150.88;2500
1506.92;2500
151.13;2500
152.72;2500
153.18;2500
154.53;2500
154.86;2500
1562.4;2500
1567.4;2500
158.24;2500
1580.56;2500
1582.84;2500
1582.88;2500
1586.6;2500
1588.34;2500
1600.09;2500
1622.23;2500
1625.01;2500
164.68;2500
165.29;2500
1650.52;2500
1653.34;2500
166.32;2500
1666.95;2500
169.54;2500
169.56;2500
17.8;2500
17.8;2500
1730.3;2500
1735.17;2500
1737.87;2500
174.42;2500
175.8;2500
1753.46;2500
1755.76;2500
176.65;2500
1769.79;2500
177.23;2500
178.4;2500
182.55;2500
1833.9;2500
185.02;2500
186.14;2500
1878.51;2500
193.4;2500
1934.16;2500
1937.64;2500
1955.98;2500
2009.12;2500
2053.78;2500
2068.41;2500
2071.7;2500
208.92;2500
2080.51;2500
2090.21;2500
210.8;2500
212.82;2500
213.75;2500
2140.96;2500
218.96;2500
219.26;2500
219.8;2500
220.4;2500
220.9;2500
2216.21;2500
2241.87;2500
2252.32;2500
226.07;2500
227.55;2500
227.64;2500
231.41;2500
232.93;2500
234.48;2500
2351.25;2500
2358.28;2500
236.4;2500
2368.84;2500
237.48;2500
237.6;2500
238.92;2500
2384.15;2500
2397.05;2500
240.1;2500
240.47;2500
241.27;2500
244.18;2500
244.92;2500
245.01;2500
247.02;2500
248.74;2500
25.2;2500
2518.37;2500
2530.12;2500
2530.48;2500
256.11;2500
2571.48;2500
259.28;2500
259.59;2500
2590.27;2500
2598.91;2500
26.53;2500
2617.61;2500
266.6;2500
266.64;2500
2697.48;2500
27.98;2500
272.93;2500
2746.84;2500
278.44;2500
280.04;2500
280.25;2500
283.8;2500
2844.3;2500
2856.57;2500
2863.92;2500
287.68;2500
2870.76;2500
289.75;2500
291.7;2500
294.28;2500
297.59;2500
3035.98;2500
3039.16;2500
308.16;2500
31.23;2500
3107.85;2500
311.45;2500
311.8;2500
316.3;2500
32.04;2500
325.92;2500
330.25;2500
332.74;2500
334.73;2500
3342.9;2500
338.9;2500
340.5;2500
341.37;2500
344.75;2500
352.23;2500
353.22;2500
353.9;2500
355.16;2500
358.2;2500
358.49;2500
3654.08;2500
3658.71;2500
368.16;2500
368.47;2500
368.49;2500
372.16;2500
3729.35;2500
377.62;2500
379.28;2500
379.3;2500
380.1;2500
381.2;2500
382.5;2500
385.4;2500
387.12;2500
387.41;2500
387.77;2500
389.44;2500
396.26;2500
398.57;2500
398.64;2500
398.98;2500
399.99;2500
4.99;2500
400.91;2500
401.16;2500
408.59;2500
411.3;2500
411.38;2500
413.7;2500
416.64;2500
419.88;2500
421.12;2500
423.62;2500
423.86;2500
424.44;2500
427.67;2500
430.43;2500
431.96;2500
4337.19;2500
4361.04;2500
445.7;2500
45.53;2500
45.65;2500
45.65;2500
45.65;2500
451.9;2500
4537.12;2500
46.74;2500
465.5;2500
4678.63;2500
4768.27;2500
477.7;2500
479.94;2500
479.96;2500
480.27;2500
480.7;2500
483.3;2500
485.73;2500
4896.9;2500
49.55;2500
498.96;2500
499.98;2500
502.33;2500
503.92;2500
509.55;2500
51.7;2500
512.16;2500
512.59;2500
513.24;2500
522.2;2500
53.36;2500
53.8;2500
530.04;2500
532.64;2500
537.56;2500
542.96;2500
543.58;2500
546.7;2500
547.28;2500
551.06;2500
551.93;2500
560.75;2500
574.92;2500
578.6;2500
578.9;2500
581.43;2500
583.38;2500
588.67;2500
595.83;2500
6003.86;2500
602.2;2500
603.6;2500
614.37;2500
617.3;2500
620.64;2500
622.16;2500
626.5;2500
626.56;2500
626.69;2500
627.23;2500
627.42;2500
63.38;2500
637.19;2500
638.08;2500
648.64;2500
65.8;2500
653.95;2500
658.96;2500
66.25;2500
66.5;2500
663.04;2500
664.51;2500
664.83;2500
67.5;2500
67.55;2500
672.31;2500
674.52;2500
690.84;2500
699.12;2500
70.77;2500
720.6;2500
727.51;2500
729.6;2500
737.65;2500
74.5;2500
740.7;2500
745.48;2500
747.55;2500
747.62;2500
750.19;2500
752.97;2500
76.51;2500
760.36;2500
77.91;2500
770.9;2500
787.09;2500
789.45;2500
79.8;2500
796.56;2500
799.92;2500
80.44;2500
806.37;2500
81.84;2500
810.6;2500
815.34;2500
817.66;2500
82.9;2500
824.27;2500
831.6;2500
837.43;2500
845.67;2500
850.15;2500
862.47;2500
866.57;2500
872.7;2500
880.22;2500
889.66;2500
89.04;2500
898.34;2500
898.64;2500
899.58;2500
902.43;2500
921.02;2500
924.19;2500
93.1;2500
94.16;2500
94.3;2500
94.38;2500
941.64;2500
95.08;2500
956.05;2500
98.97;2500
987.23;2500
994.12;2500
64;2550
0;2600
0;2600
1091;2600
367.16;2600
377.1;2600
386.78;2600
445.46;2600
61.21;2600
720.57;2600
828.14;2600
875.05;2600
951.05;2600
114;2700
225;2700
290;2700
372;2700
450;2700
1229.57;2700
1251.26;2700
136.8;2700
138.04;2700
1437.15;2700
1579.15;2700
159.44;2700
1591.11;2700
180.66;2700
1944.26;2700
199.2;2700
209.28;2700
240.25;2700
289.78;2700
299.77;2700
319.34;2700
3420.97;2700
349.12;2700
350.48;2700
356.68;2700
377.86;2700
41.4;2700
431.52;2700
4793.35;2700
499.59;2700
515.88;2700
535.83;2700
542.34;2700
555.1;2700
5787.66;2700
608.18;2700
63.3;2700
75.99;2700
755.5;2700
783.24;2700
809.79;2700
933.8;2700
960.24;2700
88.97;2720
975;2725
0;2750
0;2750
349.45;2750
606.62;2750
88.93;2750
0;2800
64;2800
1025.03;2800
12462.44;2800
1429.39;2800
277.06;2800
4235.28;2800
623.19;2800
2242.26;2850
0;2900
0;2900
0;2900
40;2900
51;2900
253;2900
522;2900
2900;2900
103.08;2900
1093.93;2900
126.6;2900
13.69;2900
133.34;2900
184.68;2900
21.05;2900
3034.92;2900
383.28;2900
459.12;2900
569.94;2900
5758.71;2900
73.17;2900
766.56;2900
979.11;2900
0;2950
563.82;2950
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
0;3000
23;3000
35;3000
37;3000
40;3000
45;3000
49;3000
49;3000
50;3000
50;3000
50;3000
54;3000
55;3000
60;3000
62;3000
65;3000
65;3000
65;3000
66;3000
68;3000
74;3000
80;3000
81;3000
85;3000
91;3000
98;3000
100;3000
100;3000
100;3000
106;3000
114;3000
120;3000
125;3000
125;3000
126;3000
133;3000
133;3000
143;3000
150;3000
160;3000
180;3000
188;3000
200;3000
200;3000
208;3000
220;3000
235;3000
250;3000
250;3000
254;3000
275;3000
280;3000
280;3000
288;3000
304;3000
306;3000
320;3000
350;3000
350;3000
359;3000
360;3000
360;3000
387;3000
396;3000
400;3000
428;3000
440;3000
448;3000
450;3000
458;3000
459;3000
503;3000
515;3000
544;3000
555;3000
600;3000
686;3000
708;3000
780;3000
825;3000
890;3000
909;3000
990;3000
1200;3000
1200;3000
1250;3000
1307;3000
1500;3000
1500;3000
2308;3000
2463;3000
0.01;3000
0.24;3000
100.5;3000
1004.04;3000
1005.52;3000
101.97;3000
102.48;3000
102.75;3000
1021.24;3000
1021.56;3000
1021.9;3000
1023.55;3000
1031.91;3000
1035.05;3000
1043.03;3000
1045.57;3000
1047.34;3000
1051.1;3000
1052.96;3000
1053.52;3000
1059.04;3000
106.56;3000
1065.65;3000
1066.56;3000
1084.87;3000
1086.17;3000
1087.66;3000
1091.7;3000
1098.82;3000
110.8;3000
1108.36;3000
1108.54;3000
112.23;3000
1125.8;3000
113.03;3000
113.44;3000
1130.25;3000
1131.46;3000
1139.2;3000
1141.21;3000
116.68;3000
116.75;3000
1166.76;3000
1167.15;3000
1177.64;3000
118.05;3000
12.22;3000
1201.97;3000
1202.72;3000
1205.85;3000
1216.21;3000
1222.98;3000
123.72;3000
1234.5;3000
124.13;3000
125.32;3000
125.45;3000
125.51;3000
126.48;3000
1261.99;3000
128.94;3000
1284.74;3000
1302.02;3000
131.26;3000
1310.47;3000
132.28;3000
1325.21;3000
1334.7;3000
1337.34;3000
1337.35;3000
134.6;3000
134.87;3000
1343.65;3000
136.71;3000
1387.52;3000
1400.18;3000
141.24;3000
143.5;3000
1430.24;3000
1438.76;3000
145.01;3000
1452.41;3000
1454.16;3000
146.22;3000
146.73;3000
1468.1;3000
1469.05;3000
1469.66;3000
147.48;3000
1478.98;3000
149.8;3000
1522.06;3000
1526.54;3000
1526.59;3000
1530.63;3000
1533.04;3000
1536.31;3000
15704.04;3000
158.37;3000
1585.79;3000
1591.37;3000
160.8;3000
160.92;3000
161.5;3000
162.56;3000
1625.95;3000
163.2;3000
1635.69;3000
164.7;3000
1663.77;3000
1669.58;3000
167.6;3000
1691.22;3000
1698.9;3000
1701.9;3000
1723.3;3000
173.48;3000
174.05;3000
174.93;3000
179.9;3000
1814.65;3000
1821.52;3000
1842.33;3000
1845.42;3000
185.13;3000
185.98;3000
186.11;3000
1861.74;3000
1864.79;3000
1865.55;3000
1866.81;3000
187.25;3000
1886.21;3000
189.85;3000
1910.51;3000
194.1;3000
1945.8;3000
1960.18;3000
1979.22;3000
199.56;3000
2001.69;3000
201.18;3000
2014.84;3000
206.32;3000
207.68;3000
208.41;3000
209.62;3000
2091.44;3000
2098.56;3000
2099.89;3000
21.75;3000
211.05;3000
2118.66;3000
2138.34;3000
2159.68;3000
2166.56;3000
217.5;3000
217.77;3000
2199.62;3000
22.5;3000
220.7;3000
223.62;3000
224.56;3000
2254.03;3000
2269.74;3000
227.56;3000
2275.97;3000
2281.57;3000
231.52;3000
231.63;3000
2310.21;3000
232.8;3000
2326.16;3000
233.09;3000
2361.97;3000
237.66;3000
238.25;3000
239.26;3000
243.96;3000
245.77;3000
2493.67;3000
2496.57;3000
25.26;3000
250.6;3000
253.7;3000
2599.2;3000
2641.98;3000
265.22;3000
2695.07;3000
2702.57;3000
274.45;3000
276.76;3000
276.79;3000
2767.85;3000
279.56;3000
2799.53;3000
282.52;3000
2826.99;3000
2827.49;3000
285.07;3000
285.45;3000
285.69;3000
287.4;3000
288.8;3000
29.5;3000
2918.08;3000
2941.53;3000
295.32;3000
295.56;3000
295.64;3000
299.84;3000
30.6;3000
30.9;3000
3005.25;3000
302.4;3000
302.5;3000
302.91;3000
303.03;3000
303.24;3000
3030.4;3000
3044.6;3000
3048.4;3000
305.79;3000
306.99;3000
309.9;3000
3091.75;3000
31.5;3000
311.86;3000
313.25;3000
317.4;3000
3197.24;3000
321.07;3000
3217.99;3000
3228.26;3000
324.6;3000
326.64;3000
329.3;3000
332.5;3000
332.5;3000
334.85;3000
335.38;3000
337.98;3000
3398.12;3000
34.74;3000
3407.57;3000
341.14;3000
342.07;3000
343.4;3000
3497.99;3000
351.5;3000
351.54;3000
366.68;3000
368.84;3000
37.92;3000
371.76;3000
3726.65;3000
3726.79;3000
373.39;3000
376.04;3000
3767.75;3000
381.5;3000
3824.78;3000
39.54;3000
390.52;3000
3916.8;3000
394.48;3000
399.6;3000
400.04;3000
401.88;3000
4019.86;3000
41.07;3000
411.24;3000
415.47;3000
4151.48;3000
416.74;3000
418.68;3000
418.97;3000
419.56;3000
4193.91;3000
422.24;3000
424.84;3000
425.18;3000
426.47;3000
426.92;3000
431.28;3000
431.7;3000
4327.92;3000
4349.38;3000
436.75;3000
438.22;3000
4398.65;3000
440.44;3000
441.18;3000
443.28;3000
444.96;3000
448.07;3000
449.73;3000
45.65;3000
45.87;3000
450.45;3000
455.72;3000
456.05;3000
46.65;3000
462.86;3000
464.51;3000
464.64;3000
467.7;3000
47.5;3000
47.8;3000
47.96;3000
470.65;3000
477.5;3000
479.71;3000
480.9;3000
485.17;3000
487.61;3000
4947.32;3000
